#loc_id;name;lat;lon;plz;adresse
25702;;541.878.038.886.439;101.613.538.135.022;24250;
25943;;544.108.728.715.248;102.955.345.273.019;24235;
26295;;544.089.926.501.879;103.452.036.738.397;24217;
26328;;541.748.118.642.804;103.500.159.893.751;24306;
16442;;54.318.364.278.738;103.774.276.137.352;24256;
493;;54.279.116.265.060.200;97.886.560.240.963.800;;
13378;;543.134.100.505.356;99.659.076.839.686;24239;
13418;;544.035;967.931;24811;
13544;;5.436.021;964.559;24791;
13570;;5.443.539;987.378;24340;
13571;;544.016.457.700.682;101.185.690.820.218;24161;
13743;;540.394.576.466.647;985.890.795.631.409;24634;
13762;;544.308.049.913.838;969.823.557.040.309;24358;
13818;;540.770.835.519.113;978.628.124.351.979;24613;
14097;;542.591.806.138.299;94.601.233.317.906;24806;
14099;;541.628.386.745.617;976.974.810.238.169;24793;
14103;;545.012.194.223;983.571.292.758;24360;
14241;;541.314.592.535.068;935.181.841.397.838;25557;
14269;;540.872.895.980.284;938.288.563.787.938;25557;
14345;;541.107.011.285.131;953.487.465.853.978;25575;
14559;;541.906.725.239.814;101.104.041.203.314;24582;
14564;;5.439.836;970.171;24358;
14618;;542.260.684.158.409;100.029.858.708.382;24241;
14679;;542.239.373.716;100.552.116.111;24220;
14728;;542.175.615.806.827;979.124.350.393.373;24802;
14768;;541.734.274.524.028;100.354.430.838.879;24582;
14770;;541.774.425.005.624;987.857.140.744.285;24589;
14773;;543.332.892.232.079;970.985.911.930.148;24794;
14793;;541.002.834.373.528;93.347.728.431.225;25557,25725;
14822;;543.295.480.172.577;982.895.811.498.171;24796;
14846;;541.997.352.124.029;976.427.510.524.348;24793;
14884;;54.324.768.766.539;98.686.970.531.941;24796;
14899;;542.060.139.946.458;952.350.230.967.445;24797;
14934;;544.216.120.082;962.902.384.853;24811;
14981;;541.683.989.678.683;963.207.043.166.637;24816;
14989;;546.346.665.037;997.967.110.872;24398;
15031;;54.174.187.319.375;100.715.697.571.094;24582;
15113;;5.431.408;966.324;24782;
15136;;5.436.693;973.637;24794;
15299;;543.204.341.896.576;940.680.168.712.679;24799;
15376;;544.245.524.172.928;101.276.704.877.616;24229;
15377;;54.181.080.433.404;993.373.371.804.313;24589;
15409;;544.235.236.586.372;973.521.049.222.564;24361;
15419;;545.822.542.146;100.198.961.973;24351;
15701;;54.616.464.077;996.736.781.597;24398;
15946;;544.707.802.668;983.461.322.188;24340;
16008;;5.405.245;989.463;24647;
16075;;541.934.415.191.013;986.923.128.510.074;24589;
16119;;541.930.774.566.587;984.013.468.170.718;24589;
16146;;542.580.903.637.385;952.277.632.112.981;24800;
16171;;541.712.934.904.089;95.943.076.109.457;24819;
16177;;542.606.194.765.741;98.518.655.210.734;24802;
16462;;542.972.792.118.201;992.740.236.366.335;24242;
16472;;54.409.974.528.291;10.057.776.144.147;24244;
16528;;54.482.358.286.172;969.406.674.704.169;24357;
16540;;542.453.149.102.344;100.722.693.413.497;24220;
16558;;543.048.270.968.409;960.141.942.048.613;24787;
16712;;542.715.293.039.698;941.932.760.322.634;24799;
16714;;543.039.381.695.245;942.753.583.336.417;24799;
16814;;545.002.086.912.298;979.586.261.412.715;24340;
17005;;544.069.172.040.774;997.400.405.108.938;24214;
17119;;541.352.764.455.121;98.224.971.457.775;24622;
17182;;541.125.436.674.202;946.827.242.076.398;25557;
17318;;540.714.455.962.366;967.370.759.006.024;24594;
17354;;542.133.186.047;100.107.620.434;24241;
17427;;54.162.083.522.502;1.008.378.654.862;24582;
17596;;54.234.156.474.083;986.765.896.821.577;24802;
17602;;54.404.634;9.769.846;24361;
17651;;544.859.065.328.657;966.688.449.680.038;24357;
17725;;541.741.974.918.379;954.838.215.764.045;24819;
17734;;543.958.076.059.489;982.008.951.008.325;24361;
17839;;542.223.398.014.835;95.187.770.754.099;24805;
17862;;541.904.975.107.403;961.850.247.736.454;24816;
17868;;541.276.326.183.113;941.093.886.196.615;25557;
17962;;542.920.146.744.653;981.913.787.722.593;24790;
18108;;54.131.646.058.824;97.508.843.498.974;24594;
18460;;542.270.015.132.436;957.847.982.788.638;24797;
18475;;541.860.694.143.786;999.398.686.135.355;24582;
18559;;540.911.316.781.334;96.489.895.487.261;24594;
18566;;542.986.464.637.591;950.098.477.447.573;24806;
18603;;54.399.064.838.759;985.492.000.579.839;24363;
18607;;5.438.122;970.925;24361;
18608;;545.545.898.284;989.657.895.565;24364;
18729;;544.369.993.078.842;971.956.114.372.825;24358;
18742;;54.462.603;9.718.161;24357;
18907;;540.656.195.601.616;963.239.754.791.738;24594;
18961;;542.323.039.909.458;966.402.687.275.962;24808;
19091;;546.231.730.219;997.479.217.052;24398;
19429;;54.390.984;9.734.832;24361;
19537;;543.352.173.961.855;94.691.071.212.215;24799;
19617;;54.506.653;9.754.782;24354;
19707;;541.317.064.580.141;992.878.700.848.104;24644;
19718;;543.314.414.549.232;100.852.312.356.234;24119;
19751;;543.351.704.141.464;989.756.902.158.266;24796;
19967;;542.117.741.043.272;993.090.478.623.468;24631;
20258;;54.385.024;9.904.678;24214;
20360;;543.341.790.804.736;954.446.070.039.812;24806;
20392;;541.479.169.388.685;99.492.618.247.326;24644;
20393;;545.196.078.794;988.896.148.204;24366;
20478;;541.407.283.475.338;948.901.044.284.744;25585;
20495;;541.673.276.012.344;969.853.818.560.199;24816;
17222;;5.443.225;981.165;24340;
20761;;540.528.439.633.348;97.056.500.172.186;24594;
20813;;543.173.160.629.321;100.300.869.107.247;24109;
20919;;542.846.664.242.755;100.406.682.252.884;24247;
21030;;541.124.888.716.996;972.631.263.311.197;24594;
21059;;542.645.626.120.845;100.659.111.648.799;24113;
21136;;54.157.039.032.308;10.010.167.287.236;24582;
21310;;5.416.343;1.005.421;24625;
21385;;544.321.224.268;994.411.976.933;24214;
21387;;5.435.545;969.672;24794;
21584;;5.436.841;1.002.097;24214;
21718;;541.421.624.756.093;961.841.406.996.538;24819;
21744;;541.310.975.762.378;970.147.470.708.181;24594;
21760;;544.613.803.461;100.052.580.416;24214;
21813;;54.168.813.001.762;985.476.680.243.567;24589;
21828;;54.272.038;9.620.339;24809;
22141;;541.700.278.433.076;945.183.316.171.171;25557;
22147;;541.578.673.083.651;97.375.106.322.317;24793;
22193;;54.427.853.538;100.156.757.414;24251;
22204;;54.316.529.101.277;978.185.584.247.118;24790;
22209;;544.543.533.813.167;97.543.031.265.459;24367;
22225;;542.904.264.612.821;969.555.040.299.898;24783;
22227;;5.411.061;957.374.000.000.004;25590;
22247;;543.402.480.875.188;100.444.160.610.438;24107;
22279;;543.920.166.799.978;96.017.544.269.485;24811;
22286;;5.404.953;991.733;24634;
22638;;542.226.455.089.987;945.539.660.895.423;24805;
22694;;543.300.305.256.973;998.401.125.371.462;24107;
22737;;541.024.587.456.023;971.676.598.067.571;24594;
22738;;543.313.624.363.921;974.501.885.617.319;24790;
22878;;541.907.855.157.943;100.600.516.810.471;24241;
22986;;541.171.056.723.625;965.157.623.167.325;24594;
22995;;543.038.030.030.323;966.985.793.467.046;24768;
23080;;543.303.301.920.324;966.223.783.934.656;24782;
23114;;545.416.484.135;981.295.901.394;24354;
23183;;542.761.634.572.153;100.178.687.781.096;24247;
23427;;542.552.618.791.485;100.246.098.399.163;24254;
23595;;543.125.834.773.629;971.555.070.634.366;24790;
23687;;542.565.615.854.623;998.529.603.183.275;24241;
23708;;543.558.284.603.593;995.605.202.615.266;24214;
23780;;541.957.929.400.041;100.272.274.776.751;24241;
23855;;541.618.393.217.758;99.789.081.528.242;24582;
23906;;542.254.656.743.553;10.104.107.634.669;24220;
23965;;543.004.666.327.863;97.291.785.985.232;24790;
23968;;54.163.807.805.587;988.635.853.076.533;24589;
23969;;542.595.754.281.265;962.945.722.187.118;24813;
24052;;544.594.282.426.545;100.463.452.398.778;24229;
24119;;541.016.823.859.786;949.296.550.750.734;25557;
24156;;5.436.678;981.944;24814;
24328;;542.019.262.471.777;999.519.452.596.251;24241;
24372;;54.276.286.549.169;946.341.574.335.638;24806;
24454;;541.705.305.119.486;966.192.799.384.879;24816;
24497;;541.426.838.675.212;93.798.627.883.196;25557;
24666;;544.408.932.151.081;101.709.284.842.015;24229;
24799;;541.645.783.949.822;947.135.629.057.886;24797,25585;
24826;;541.046.109.023.127;969.105.767.782.022;24594;
24855;;542.143.098.691;100.469.396.785;24220;
24913;;541.035.640.901.133;942.251.460.552.217;25557;
24967;;545.858.265.016;991.003.962.159;24351;
24991;;541.407.938.541.764;989.102.485.831.262;24644;
25005;;541.295.141.652.807;955.810.862.357.904;24819;
25139;;543.922.268.498.189;999.286.400.377.759;24214;
25482;;545.357.955.911;998.806.374.073;24369;
25686;;540.847.725.482.883;960.844.832.237.054;24594;
25690;;5.421.272;988.471;24646;
25723;;5.407.225;989.598;24647;
25740;;541.633.304.156.415;100.542.400.046.642;24582;
26022;;542.779.628.502.139;989.983.012.378.222;24259;
26044;;54.280.545.285.987;964.324.444.675.998;24784;
26222;;54.462.724.215;981.717.886.329;24340;
26247;;546.178.701.610.109;992.786.236.362.456;24398;
251;;546.310.970.149.253.000;95.559.700.746.268.600;;
13535;;5.437.778;943.111;24848;
35741;;5.463.036;993.159;24376,24399;
14318;;543.753.533.896.918;931.911.625.111.643;24861;
14670;;546.485.531.792;972.130.524.969;24401;
14681;;546.072.526.711.112;958.450.581.132.602;24860;
14696;;5.439.902;938.119;24863;
14741;;5.459.279;9.410.812;24855;
14769;;5.461.354;981.795;24392;
14775;;5.449.995;966.568;24857;
14877;;546.395.977.582;974.003.243.303;24392;
14990;;5.453.777;970.644;24864;
15237;;5.449.299;955.207;24866;
15434;;544.864.355.056.769;950.951.325.892.635;24867;
15703;;5.443.387;93.626;24869;
15736;;5.464.266;980.914;24392;
16090;;5.462.712;985.236;24392;
16129;;544.777.100.856.322;94.096.391.946.001;24870;
16261;;54.308.983;9.317.646;24803;
16414;;54.503.539;9.601.545;24857;
16922;;544.628.673.761.871;961.111.198.364.921;24884;
17207;;545.456.905.535.509;972.218.836.745.833;24864;
17389;;546.375.739.902;991.713.004.112;24376;
17557;;544.426.174.338.499;943.331.572.412.677;24848,24872;
18010;;546.500.210.379.881;951.074.712.233.555;24873;
18011;;546.622.509.537;956.053.900.575;24875;
18590;;5.445.704;933.549;24876;
18724;;5.450.075;948.829;24850;
18775;;545.821.904.924.005;951.176.698.505.115;24879;
18902;;544.571.229.055.269;953.752.356.766.887;24878;
18979;;545.565;939.044;24855;
19084;;546.590.711.176;993.132.965.564;24376;
19241;;546.208.391.303;981.813.031.292;24392;
19351;;546.211.546.872.352;953.958.082.198.333;24860;
19364;;5.440.207;945.647;24848;
19410;;544.505.838.765.183;947.660.657.762.714;24848;
19721;;544.111.537.192.168;951.308.327.912.517;24848;
20377;;546.113.867.309;969.996.023.035;24888;
20406;;544.512.045.326.934;956.915.418.802.924;24878;
20469;;5.454.125;949.623;24850;
20763;;543.492.153.810.583;93.983.554.109.389;24799;
21055;;546.755.343.043.686;9.714.544.668.786;24405;
21364;;5.455.602;952.417;24879;
21780;;5.465.618;976.847;24392;
21785;;543.598.054.275.344;924.487.203.503.195;25868;
21822;;546.132.954.608;976.207.153.797;24392;
22091;;546.746;98.422;24407;
22726;;54.649.318;9.842.479;24407;
23392;;548.237.551.682;957.608.716.488;24986;
23400;;546.911.601.844.054;976.319.390.534.587;24405;
23579;;546.922.598.987;960.367.093.837;24986;
23589;;5.467.437;976.949;24392;
23594;;5.454.958;963.958;24882;
23641;;5.466.572;982.115;24392;
23750;;5.451.808;957.038;24837;
23818;;546.469.102.479.615;964.482.739.822.876;24891;
23963;;5.451.814;947.986;24850;
24185;;544.724.945.137.066;956.663.425.265.975;24884;
24282;;545.180.797.040.668;937.611.654.544.417;24887;
24547;;546.004.655.471;974.733.608.818;24888;
24638;;545.984.334.070.517;954.194.250.702.094;24890;
24700;;546.298.870.864.891;964.269.303.040.516;24891;
24726;;546.361;978.146;24392;
24730;;545.852.020.944.476;958.766.813.575.458;24890;
24739;;543.498.172.502.046;921.741.090.858.523;25879;
24794;;545.688.113.360.287;969.003.002.247.428;24893;
24897;;54.351.936.141.073;950.052.182.375.617;24817;
24987;;542.858.197.465.059;933.203.511.083.666;24803;
25019;;545.776.430.917.497;963.920.347.647.679;24894;
25073;;545.174.141.334.779;932.249.181.116.167;24896;
25182;;546.312.207.587.719;959.642.492.489.826;24860;
25213;;545.730.281.235.394;974.562.819.203.948;24897;
25512;;5.466.365;979.519;24392;
26368;;544.078.686.537.129;929.848.939.323.965;24899;
25150;;545.973.050.154;967.649.626.588;24894;
21829;;545.636.361.570.043;958.385.746.082.877;24881;
24834;;547.650.937.115;94.772.163.039;24943;
13425;;547.078.454.381.146;972.852.702.438.064;24996;
13830;;547.392.898.633;957.490.558.779;24975;
14716;;548.369.409.422;917.925.482.393;24994;
15733;;547.820.700.736;967.668.386.102;24989;
15980;;546.202.066.718.382;937.919.788.062.574;24852;
16336;;547.239.204.909.599;977.956.476.806.827;24402;
16921;;547.462.661.395;989.700.274.467;24395;
17106;;54.834.154.633.012;954.751.448.929.308;24960;
17453;;5.470.321;924.757.999.999.997;24969;
17586;;546.998.863.153;951.765.785.968;24991;
17638;;547.732.944.236;965.308.802.128;24977;
17865;;547.634.057.335;932.490.895.545;24983;
17906;;54.800.799;9.386.276;24955;
17953;;547.142.250.874;997.791.426.181;24376;
18461;;547.412.223.171;91.034.363.389;24980;
18599;;548.105.287.733;914.853.011.966;24994;
18723;;547.472.356.221;952.964.599.287;24975;
18759;;547.653.488.281;957.612.426.877;24975;
18915;;546.255.648.834.504;930.044.353.008.272;24992;
18918;;548.250.264.622;920.109.873.414;24994;
18939;;546.572.493.142.976;937.190.319.596.957;24963;
18967;;546.125.690.969.401;927.395.629.882.049;24992;
19717;;54.732.243.159;996.288.852.691;24395;
19897;;547.970.142.576;963.691.100.533;24977;
19964;;5.461.677;938.577;24852;
20521;;547.755.911.221;952.410.550.714;24975;
20524;;546.831.927.657;99.929.346.323;24404;
20751;;548.134.036.887;917.374.020.219;24994;
20903;;547.576.904.174;92.187.015.891;24980;
21220;;548.026.425.337;95.637.234.584;24960;
21602;;547.716.976.266;993.403.868.675;24395;
35742;;547.427.048.442;981.124.715.805;24395;
21789;;547.333.536.067.489;916.705.851.597.769;24980;
22106;;547.048.841.523;943.578.153.904;24988;
22210;;54.797.417.487;921.028.440.595;24994;
22567;;547.565.938.359;993.708.567.619;24395;
22706;;547.502.224.464;971.675.695.777;24972;
22722;;546.902.577.748;995.020.704.269;24376;
22725;;547.220.975.156;990.210.832.953;24395;
23142;;548.067.167.835;959.834.413.528;24977;
23606;;547.592.307.841.351;918.345.473.762.185;24980;
24274;;546.440.025.419.994;947.862.766.938.221;24885;
24331;;547.171.894.363.864;96.696.169.972.343;24966;
24340;;5.456.934;932.096;24852;
24469;;547.103.832.676;98.608.908.236;24395;
24527;;547.641.281.323;980.409.102.439;24972;
24530;;547.544.705.921;976.045.684.814;24972;
24601;;547.277.852.739.734;973.927.785.797.112;24996;
24647;;54.702.684.402;987.843.783.498;24409;
24732;;545.924.523.417.629;928.966.666.757.297;24852;
24831;;546.644.626.885.676;940.599.474.310.111;24963;
25635;;54.777.277.315;923.481.093.645;24980;
25665;;546.880.102.531.646;933.558.143.930.447;24997;
25765;;54.807.239;9.522.599;24999;
25766;;548.303.564.724;915.327.714.681;24994;
26034;;548.163.807.567;967.204.051.018;24977;
20278;;547.003.501.494;920.937.286.615;24969;
18920;;547.433.859.239;938.503.158.147;24941;
23521;;547.169.084.165;942.510.634.716;24988;
16640;;547.283.936.204;949.240.620.291;24991;
254;;539.232.287.234.042.000;10.161.231.170.212.700;;
13646;;5.378.799;991.512;25486;
13731;;539.711.897.939.432;984.708.625.133.515;24616;
13882;;539.208.930.540.248;988.168.272.431.375;24576;
13992;;53.938.233;10.305.231;23795;
14039;;538.697.843.894.955;103.640.316.613.769;23845;
14102;;5.391.057;1.018.447;23826;
14172;;5.387.491;1.029.856;23816;
14501;;5.393.581;995.511;24576;
14620;;5.401.071;1.031.228;23813;
14763;;540.144;1.001.972;24598;
14792;;54.069.394.048.891;102.264.063.869.238;24619;
14806;;539.673.377.741.042;979.974.190.946.103;24616;
15123;;5.388.782;1.037.289;23845;
15401;;5.401.691;102.488;24635;
15421;;5.406.488.267.093;103.173.398.818.254;23824;
15810;;5.388.508;1.034.552;23845;
16117;;5.375.121;99.205;25479;
16417;;5.394.491;1.025.213;23795;
16561;;539.286.219.026.486;978.696.587.737.084;25563;
16628;;5.387.509;1.020.358;23826;
16769;;539.436.569.547.884;9.886.770.874.815;24649;
16996;;5.392.216;104.402;23815;
17065;;540.500.795.480.504;105.165.544.682.313;23719;
17146;;5.404.926;1.017.811;24610;
17441;;539.736.276.944.796;996.876.324.569.624;24623;
17503;;5.405.181;1.007.338;24626;
17536;;5.384.545;1.024.446;23816;
17562;;5.397.226;1.031.196;23795;
17756;;539.465.198.217.561;982.658.411.617.757;24576;
17887;;539.884.126.357.662;986.934.255.118.848;24616;
17916;;5.390.016;1.005.905;24628;
17943;;539.850.684.693.661;984.974.297.936.441;24616;
17944;;5.389.977;997.926;24640;
18066;;5.386.669;981.725;24632;
18067;;539.552;1.007.751;24598;
18185;;5.379.032;99.803;24558;
18399;;539.231.928.262.565;985.223.542.209.149;24576;
18434;;5.392.068;102.818.600.000.001;23795;
18727;;5.384.197;1.007.338;24641;
35743;;53.807.336;10.157.515;23845;
19048;;5.383.914;996.024;24568;
19146;;5.384.212;1.002.379;24568;
19164;;5.375.761;1.013.273;23863;
19334;;5.380.993;1.000.841;24629;
19378;;5.391.466;1.031.771;23795;
19413;;5.396.213;1.032.085;23795;
19673;;5.398.661;1.035.549;23827;
19773;;5.389.611;1.023.812;23829;
19987;;5.399.568;1.006.245;24598;
20068;;5.386.889;1.025.097;23816;
20146;;538.730.756.931.822;988.565.218.997.452;24632;
21027;;538.893.855.875.667;978.687.602.336.885;24576;
21052;;5.391.121;1.026.254;23795;
21248;;5.379.118;1.013.748;23866;
21311;;5.398.209;1.024.939;23795;
21313;;540.249.764.893.556;103.580.859.895.229;23813;
21406;;5.390.101;1.038.417;23818;
21590;;5.386.453;1.028.347;23816;
21786;;5.367.359;99.857;22846,22844,22848,22850,22851;
21838;;5.386.537;991.884;24568;
22088;;5.382.428;1.015.135;23845;
22092;;5.384.017;999.358;24568;
22657;;539.573;1.046.835;23820;
23081;;5.400.911;1.016.284;24635;
23249;;5.396.857;1.040.755;23821;
23597;;5.395.759;1.027.068;23795;
23686;;5.394.383;1.039.153;23795;
23776;;540.806.894.205.797;102.703.832.153.797;24638;
23777;;5.387.711;998.354;24640;
24098;;5.389.568;1.029.341;23795;
24116;;54.049.826.232.241;104.105.681.989.908;23823;
24221;;5.384.604;1.017.496;23845;
24273;;5.384.112;1.010.627;24641;
24614;;5.394.179;1.033.392;23795;
24622;;540.880.944.630.816;10.341.717.234.683;24326;
24696;;5.391.966;1.048.819;23815;
24699;;5.386.413;1.005.925;24643;
24719;;5.385.178;1.012.561;24641;
24741;;5.380.106;1.022.878;23867;
24827;;5.405.628;1.026.568;24619;
24887;;540.412.210.764.855;103.180.888.886.929;23824;
25008;;538.951.907.819.038;101.769.376.303.002;23826;
25045;;5.404.086;1.021.509;24610;
25055;;5.401.923;1.045.496;23827;
25056;;5.389.801;1.032.043;23795;
25524;;5.395.291;1.021.456;23812;
25540;;5.386.434;1.035.603;23845;
25541;;5.378.522;100.842.299.999.999;24558;
25754;;539.032.835.947.486;98.273.995.077.181;24576;
25762;;5.392.202;1.037.373;23795;
25950;;5.398.113;1.040.748;23827;
26043;;5.393.442;1.045.598;23815;
26108;;53.957.776.789.538;990.459.348.316.671;24649;
26258;;5.383.009;1.001.116;24568;
26310;;539.264;1.022.408;23829;
257;;539.409.342.105.263.000;95.157.895.614.035.000;;
13355;;54.066.624;9.440.368;25560;
13403;;53.970.947;9.289.993;25572;
13410;;54.019.467;9.435.937;25560;
13580;;537.590.104.019.671;956.618.564.676;25335;
13833;;53.923.233;9.681.892;25548;
14038;;53.871.441;9.439.896;25569;
14223;;53.878.354;9.414.377;25573;
14237;;5.393.769;9.423.966;25554;
14238;;53.925.025;9.446.256;25524;
14406;;54.050.731;9.360.748;25584;
14609;;53.805.658;9.450.798;25348;
14729;;54.038.089;9.386.109;25596;
14732;;5.405.893.448.204.260;9.395.102.262.496.940;25560;
14804;;53.826.715;9.430.798;25376;
14912;;5.392.437;9.637.965;25597;
14916;;53.905.752;9.568.923;25524;
15000;;53.861.885;9.328.287;25576;
15001;;53.991.684;9.817.088;24616;
15148;;53.900.228;9.226.957;25572;
15300;;540.499.593.741.924;953.224.475.260.068;25593;
15374;;53.878.405;9.531.152;25578;
